,date,content,username
5322,2022-07-29 23:16:02+00:00,@JoshuaHosler @thecarneypost Because Trump gave Russia exactly what they wanted...,jtfdenver
5323,2022-07-29 23:16:02+00:00,Biden no cumplirá deseo de Trump: desmienten obras en muro fronterizo de EE. UU. y México https://t.co/3iA9ENpip7 https://t.co/JxjIf53A7e,pulzo
5324,2022-07-29 23:16:01+00:00,@callmealincoln @YimWoke @RoyceJimenez4 @oppo_taco13 @Timcast Why did the FBi forge FISA warrants to spy on Trump? Corrupt through and through,Grip75001
5325,2022-07-29 23:16:00+00:00,"Trump has been warned presidential seal for commercial purposes, something that is against federal law.
 Citizens for Responsibility and Ethics  called on (DOJ) to criminally investigate his Bedminster club over its use of the seal.

Everything he stole https://t.co/KTSm1fUCPO",summer7570
5326,2022-07-29 23:16:00+00:00,Trump uses presidential seal at N.J. golf club amid ethics complaints https://t.co/vq3cPbL3Lp,Macsmart31
5327,2022-07-29 23:16:00+00:00,"Federal Court Closes The Door On Biden  #MAGA #TRUMP2024 #Trump

https://t.co/h8DE8FFmyB",Theboveed
5328,2022-07-29 23:16:00+00:00,I've seen @JoeBiden do more physical activity in one day than I saw Trump do in all 4 years he was POTUS. To pretend otherwise is lying at best &amp; insane at worst. https://t.co/mwN0PKYi1M https://t.co/zz2c8vd9Cr,SPlatizky
5329,2022-07-29 23:15:59+00:00,Trump keeps committing crimes. He can't help himself. He should be banned from ever using it again. His ego is as big as his ass. https://t.co/2WMRyfNGgD,Mahdahnah2
5330,2022-07-29 23:15:59+00:00,"@Brian721777 @pillowofsociety @MMinnym45 @holmsc @Snowflake458 @Sen_JoeManchin Obama had a projected surplus by 2020. After we had to spend our way out of a recession  they spent several years decreasing the deficit. Then, Trump cut taxes in 2018, and now we have a huge deficit again.",xBayoubilly
5331,2022-07-29 23:15:59+00:00,"@WeAreBlessed5 @w_terrence Jesus saw what you did on #Jan6th
#TrumpCult 
#Trump
#Evangelicals https://t.co/AQjPuJsqQQ",BTBKKP
5332,2022-07-29 23:15:59+00:00,"@RpsAgainstTrump Don't harass, it's not inappropriate to fat shame a traitor! 

* Trump has got the fattest ass on any human.
* His belly looks like a pregnant whale. 
* Is he having trouble seeing &amp; hearing? 
* Is this how he celebrates his 100 friends who died on 9/11? https://t.co/dU7GIkYoai",JohnLukeSam1
5333,2022-07-29 23:15:58+00:00,"Deputado da CPI do Capitólio teme que o presidente brasileiro repita, nas eleições deste ano, o que Donald Trump fez em seu país em 2020.
#PortaliG

https://t.co/xKlzpI97jf",iG
5334,2022-07-29 23:15:58+00:00,@chestdayerrday1 @RichardHair20 @jeff_in_nola @ClayTravis Fat Ass Trump wants to be a “career” president with the never ending campaign rallies. Same thing. Send his ass over after he makes a stop in Saudia Arabia to get his blood money and then set a course to Taiwan! The world would celebrate and be a much better place!,xSamFisherx30
5335,2022-07-29 23:15:58+00:00,Check out Remix News &amp; Views's video! #TikTok https://t.co/CFKi7nw3Rq oh how right Mr Trump was.,LesStock
5336,2022-07-29 23:15:57+00:00,"@kwmcconnell @ACTBrigitte Trump was the worst thing to happen to the US since it was settled by Europeans but, he was also the best thing to happen to the Democratic Party since JFK.",GuyNamedTodd
5337,2022-07-29 23:15:57+00:00,@RonFilipkowski TRUMP IS GOING TO START WORLD WAR 3 https://t.co/yIe7NohFcZ,Suntoucher23
5338,2022-07-29 23:15:57+00:00,"@Woodman13991 @ProudVeteran15 If it’s possible to get Trump back in office, w/no worry about having to run again, I feel like he could make real lasting changes. Especially w/a full Republican congress behind him. Maybe do things that could keep the swamp out going forward.",SanFranSooner
5339,2022-07-29 23:15:56+00:00,@RonnyJacksonTX @econshell Are you drunk again? Aren’t you the Doctor Who lied about Trump when he was in the hospital and who claimed he was only 200 pounds? You have no standing.,JackOzNYC
5340,2022-07-29 23:15:56+00:00,@hodgetwins Biden should come out and say Trumps wall works and he was wrong,gandofliqueen
5341,2022-07-29 23:15:55+00:00,I would like to know what trumps smoking,Jonathan_dfg
5342,2022-07-29 23:15:55+00:00,"Trump Arrest Montage https://t.co/X2onypVAeq via @YouTube @thereidout its just a matter of time folks,FBI is going to pick Trump and crew up all at once,this is what its going to look like.",changepat
5343,2022-07-29 23:15:55+00:00,sexist trump,beepboop1100
5344,2022-07-29 23:15:54+00:00,@minichair Trump said in his mind. Like he has a mind🤣,ritz_charlie
5345,2022-07-29 23:15:53+00:00,"Fox News, Once Home to Trump, Now Often Ignores Him https://t.co/rUSa5uon4H",whatsn2day
5346,2022-07-29 23:15:53+00:00,@WSJatLarge @TomiLahren @FoxBusiness America used to lead. Then after trump we now take orders from Russia and China.,ChazAnancini
5347,2022-07-29 23:15:53+00:00,@ShapiroMyHero13 @PhillyF01934538 @Jim_Jordan He failed at mitigating the pandemic and because of his failure at “leading” the American people suffered. Crazy how DeSantis is getting a lot more airtime than Trump. I guess Trump is old news.,JonScottWntStop
5348,2022-07-29 23:15:53+00:00,I believe we clearly understand Donald Trump's mindset we have to understand the man refuses any type of defeat no matter if it was good or not he refuses any type of loss even when the evidence is against him but go back search out he did admit on TV during an interview I lost,Terry06490538
5349,2022-07-29 23:15:52+00:00,@ReneeAlida I'd love to see him just go away so I could finally clean out all of my Trump memes. https://t.co/wlWfpZp4xp,pewtergod
5350,2022-07-29 23:15:52+00:00,@RepBoebert Like the treasure one finds in Trump’s diaper.,guitarded4lyf
5351,2022-07-29 23:15:52+00:00,"Jajajaja esta loco, igual mejor, Trump lo hara mierda. https://t.co/YylMOMVFmH",OssJnr
5352,2022-07-29 23:15:51+00:00,"@RWPUSA @VickyPJWard What’s worse: the Saudi whitewashing from this new LIV golf league, or the Trump whitewashing and grift?",thhweb1
5353,2022-07-29 23:15:49+00:00,@CellaMarie2 @jay51525439 @Fiesty6585 @mmpadellan Lmao Trump is playing 18 rounds of golf right now on ESPN Biden can’t even ride a bike😂😂😂😂,JIM_FJB
5354,2022-07-29 23:15:49+00:00,@RonnyJacksonTX @RepRonnyJackson covered up #GestapoTrump’s mental illness which is why Americans were concerned Trump was unfit to to be POTUS due to his insane behavior. #RonnyJackson #GQPDomesticTerrorists https://t.co/aORAzyuMlf,DavidPetr4
5355,2022-07-29 23:15:49+00:00,"@ponymom275 @January6thCmte Like the 50 failed investigations against Trump before this. I'm sorry, I am choking on the BS here.",donwinslow
5356,2022-07-29 23:15:48+00:00,@Jim_Jordan I think you know that if Trump were in office he'd lie and say it was the greatest economy in the history of all economies. Let's all be thankful he won't be allowed to participate in government ever again,RickPatneaude
5357,2022-07-29 23:15:47+00:00,"Donald Trump is a Knights Templar? 🤔 
https://t.co/qE0HXU4ON0",iamwon00
5358,2022-07-29 23:15:47+00:00,@NileThryan Well- it had been proven that the terrorists flying those planes and enabling them in US as they learned to fly the planes were from  Saudi  Arabia. Biden declassified additional evidence- classified by Trump. 15 Saudis in US w diplomatic positions were named as part of 9/11 plot,LinasTrudi
5359,2022-07-29 23:15:47+00:00,@Jim_Jordan Trumps Fluffer !!!,JPV55
5360,2022-07-29 23:15:47+00:00,"@TheMonkeyOfFunk @IngrahamAngle Karen, No it’s not. Trump gets respect from ALL nations and he’s not POTUS yet. Biden goes begging to the Saudis and they laugh at him. Joe is the laughingstock of the world!",LPK01225149
5361,2022-07-29 23:15:46+00:00,@bussybeater5000 Trump 2024?,rumsey_ashton
5362,2022-07-29 23:15:45+00:00,@AdamParkhomenko It's like being elected ='s....I CAN LIE..DEFRAUD... AND MISREPRESENT my home state constitutes! HE'S A TRUMP BUTT-MUNCHER! That clears everything up - perfectly! #buttmuncher 🤣,simonds_jarrett
5363,2022-07-29 23:15:45+00:00,Opinião impopular: Trump fez muito menos coisa de errado que Obama. https://t.co/Kp9KyOhW5o,fionndinha
5364,2022-07-29 23:15:45+00:00,@PeturriaOve Con que no le van hacer nada a Trump y todos los que incitaron a la rebelión del Capitolio. Los políticos son de adorno!,08zappa
5365,2022-07-29 23:15:45+00:00,@tomiahonen @MichaelCohen212 liked my comment about Trump being a dumbass about a month ago! But that's it,prophetmixicon
5366,2022-07-29 23:15:44+00:00,@robreiner Imagine simping for joe Biden and giving him credit for things trump did.,Rowdy_Joe
5367,2022-07-29 23:15:44+00:00,"Fox News, Once Home to Trump, Now Often Ignores Him https://t.co/LuGoo0713C",9_breaking_news
5368,2022-07-29 23:15:43+00:00,"Trump said getting 
Meds from  China was crazy. https://t.co/eTw6gv1QHe",copdoc1
5369,2022-07-29 23:15:43+00:00,"@kaonde_king In spite of all the controversies and blunders, Trump did well with economic numbers.",Katungu_Eugene
5370,2022-07-29 23:15:42+00:00,Wouldn’t trump have to prove beyond a shadow of doubt with real tangible evidence that the election was stolen &amp; not that he just knows the election was stolen https://t.co/8vgf2iPuEY,miquete1
5371,2022-07-29 23:15:42+00:00,@Bobpotts41 @POTUS Trump was a bigger Joke but as history shows it takes a Democrat to fix Republican problems,Madhatterni
5372,2022-07-29 23:15:41+00:00,"@Jim_Jordan No, we would call it a disaster! After Jan. 6th you and the traitorous trump should never be allowed to hold a public office again! Hey Jordan? Just what did you &amp; trump talk about days before &amp; on the day of Jan. 6th? You are a traitor to our country!",TexeastWitt
5373,2022-07-29 23:15:41+00:00,@JamesTate121 trump did exactly the same thing!!!,918101el
5374,2022-07-29 23:15:38+00:00,"@courtneymilan Back when Trump was elected, there was a lot of talk on the left about burning down society to build it back better (heh), and it's funny how all the vulnerable people were just unmentioned and acceptable collateral damage.",lindleyashline
5375,2022-07-29 23:15:37+00:00,@VenezuelaNOdesm @FernandoAmandi Last I checked your messiah trump had a lot of business with the Chinese as well,frank0775
5376,2022-07-29 23:15:36+00:00,@phbehnken @kevinsteinley @MollyJongFast She kept the name Trump because she was best known with that name.,DARYLDOWNS
5377,2022-07-29 23:15:36+00:00,"@Politicsmyway2 @Terranc34045610 @VernonForGA @WhoopiGoldberg @TheView @TPUSA @JoeBiden @ABC Ballots being discarded, drop boxes which are now being banned. Everything they have accused Trump of is a lie. The fake steel dossier was payed for by Hillary Clinton. That’s all been proven but y’all ignore facts in evidence.",WillUFight2MAGA
5378,2022-07-29 23:15:35+00:00,"""Both his own attorney general and campaign manager presented him with that fact, but Trump let his feelings be his guide.""",JASmius
5379,2022-07-29 23:15:35+00:00,@IngrahamAngle Trump was humiliating us all by himself…well….maybe not all by himself. You helped.,mjblanco322
5380,2022-07-29 23:15:34+00:00,@Jim_Jordan Trump would have told economists to stop the inflation count. We would be worse off with loser trump,RamRog3
5381,2022-07-29 23:15:34+00:00,Trump's Pre-Jan. 6 Actions Demolish Dems' Coup Fantasy | https://t.co/l5ZWDI9dtB https://t.co/7iQo1vpf8E via @Newsmax,BrewsAle
5382,2022-07-29 23:15:33+00:00,"@CoyoteBlue77 @politicalmath No but no one cares if he does condemn them.

Trump condemned them all the time and no one cared. Still a racist some how",Nicksell1127
5383,2022-07-29 23:15:33+00:00,@CivilRights @POTUS  It may be a small infraction but why is trump able to use the Presidential Seal on golf carts and paraphernalia at his golf course while having foreign leaders visiting?  No other country would stand for this type of insulting behavior.,pjhnsn8
5384,2022-07-29 23:15:32+00:00,TRUMP people and democrats.  THEY ARE WAGGING THE DOG ? TRUMP steals money from you. We are all being MISLEAD. This goes above politics. QUIT WATCHING THE shiny penny. They are lying to us both. THIS IS NOT ABOUT DEMS V MAGA.,DarienBloom
5385,2022-07-29 23:15:32+00:00,"@politvidchannel Might be true, but no one has held Trump accountable for any of his violations during or post WH. I mean he can take classified documents with impunity. What’s a little ol seal.",seagod22
5386,2022-07-29 23:15:32+00:00,"@USAO_DC @FBIHouston @FBIWFO @USAO_SDTX @DOJPH In 1954 those who stormed the United States Capital building were given 50-75 year sentences.

Precedence for sentencing Bannon, Trump, certain GOP, and their cop killing insurgents.

#Accountability per #RuleOfLaw 🇺🇸
#IndictTrumpNow
Treason Trump Sedition
GOPSeditiousConspiracy https://t.co/IbaB0o5IBG",ForRuleOfLaw
5387,2022-07-29 23:15:31+00:00,@PupCup5 @RachelLucas54 @davidhogg111 You all pulled this shit in 2016 and we got Trump &amp; McConnell. Nice job. https://t.co/lJykssdiez,TheTopCat4
5388,2022-07-29 23:15:31+00:00,"@kenolin1 When it comes to money, Trump is blind to everything else. He doesn't care about 9/11 or the families of the victims.  It didn't affect him.  It wasn't his buildings and even commented after they fell that now Trump Tower was the tallest building in NYC.  Trump has a cold heart.",amr4shane
5389,2022-07-29 23:15:30+00:00,"More missing texts, this time from Trump DHS officials, raise new Jan. 6 questions https://t.co/7OzPbMucbC @POTUS @Sen_JoeManchin @SenCapito #Accountability #AccountabilityMatters #TruthMatters #ActionsHaveConsequences #Jan6thHearings #IndictTrumpNow #HoldFoxNewsAccountable",JudyEHamilton
5390,2022-07-29 23:15:30+00:00,"@DineshDSouza @AnnieGMOL Two people- Trump and Guiliani- said the election was stolen, and the lemmings jumped on board that train. And Murdoch’s zoo repeated it.",commentageous
5391,2022-07-29 23:15:30+00:00,@DermonAshley You think..tell me that in 2023. Good thing Biden decided to complete Trumps wall near Arizona.,GwenTThompson1
5392,2022-07-29 23:15:30+00:00,"Want to see what the former guy (trump) has said about pleading the 5th? Watch this:
https://t.co/sfgBnO3zBz https://t.co/t2XhWbK5gi",MaudyJust
5393,2022-07-29 23:15:30+00:00,"@Hung_Mung @duty2warn it's often been said that Trump prefers Maccas.A black shirt not tucked in would have covered the paunch. but hey, a diet would work wonders.",danagold7211
5394,2022-07-29 23:15:29+00:00,@JonahDispatch The picture of Trump looking like he's 95 is perfect for an awesome gfile,J49191200
5395,2022-07-29 23:15:29+00:00,"@GaylaMcGill5 @TristanSnell But, but, tRuMp!!!",Shep635
5396,2022-07-29 23:15:29+00:00,@tedcruz @SteveDaines @gop @SenateGOP @LeaderMcConnell @HawleyMO Congratulations- you’ve gone even lower - fist bumping a “victory” over #Veterans. You’re all #worse then #trump #GOPBetrayedVeterans #GOPBetrayedAmerica #GOPHypocrisy #GOPLiesAboutEverything https://t.co/dwtmTF1vkn,szyoungs
5397,2022-07-29 23:15:29+00:00,@Harvard1988 @SecretService @DHSgov @DHSOIG And I don’t believe we know whether lost messages were specific to Trump-involved USSS agents &amp; DHS officials only around Jan 6th - or - if there were broader losses. @DOJ must investigate.,CarolYelverton
5398,2022-07-29 23:15:29+00:00,"@kejcbsn @HenryERoth1 @hotrodexpress @wareagle30 @politvidchannel And if you didn't hate America you would spend equal time being concerned with the Biden crime family.  But no, you're just worried about Trump. Not $6 gas, not food we can't find or afford, not that my retirement acct lost more this quarter than it made with Trump.",Palovan
5399,2022-07-29 23:15:28+00:00,Lets see trump ride a bike https://t.co/vqBvcAvhu2,sue220154
5400,2022-07-29 23:15:28+00:00,@mlizana1 @reaIDonTrump1_ if you can’t name one thing Trump did while he was in office to help the people there’s no help for you buddy. I could name a List of at least 10 policies that helped every day Americans of all colors,McKJonny1976
5401,2022-07-29 23:15:27+00:00,"@CawthornforNC No, it’s just not going anywhere. Trump is toast, you may as well keep your wagon hitched to him you’re a future has been also",reformedrepubl7
5402,2022-07-29 23:15:26+00:00,@JoJoFromJerz Nope the GOP are garbage because of trump,Andrew88165040
5403,2022-07-29 23:15:26+00:00,"@Realisticin2020 @RonnyJacksonTX Trump left this guy a safe border, energy independence, great economy,  low inflation, a safe effective vaccine…and he still managed to screw it up.  Biden created his own mess.",carolyn8004
5404,2022-07-29 23:15:26+00:00,GOP leader caught on tape accepting ‘collateral damage’ to pursue Trump’s election lies: report https://t.co/Zm4TQzqPGc Abolish the GOP!  A racist hate cult!  They do nothing for the American people! 😡,No1realdeal7rw
5405,2022-07-29 23:15:25+00:00,"Survivors of 9/11, like myself, are totally against the idiot liar named Donald Trump. He will never hold elected office again!",sa_kucharewicz
5406,2022-07-29 23:15:24+00:00,"@StephgSwisher @Storm4Congress @PressSec Leases on land.
Drilling permits come next.
Biden has approved more DRILLING PERMITS than Trump.",laurielew1966
5407,2022-07-29 23:15:24+00:00,"@NancyAShelton3 @Ra1Mike @mattamkng @TrailblazerLady @robreiner @What46HasDone When you blindly follow your party leader without hesitation, you're the one in a cult. 

He told you to et the same shot trump did, same formula and all, and the only reason you got it was because biden told you to. 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️",NurseRatch3t
5408,2022-07-29 23:15:23+00:00,The evidence of Donald Trump’s criminal intent is overwhelming. Here’s how and why: https://t.co/M0suYaIiBN,glennkirschner2
5409,2022-07-29 23:15:23+00:00,@JDVance1 Sit down you bootlicking Trump troll    You are done   Ohio doesn’t want or need you,bukeyemama
5410,2022-07-29 23:15:23+00:00,"@sensiblemiddle @GrahamAllen_1 I don't get it. Why are dems so butthurt that Trump DIDN'T go to war with Russia? He was tough on them, put hard sanctions on them, and yet call him a puppet. Please explain.",PeterPuppy21
5411,2022-07-29 23:15:23+00:00,"@mr_greenbeans @taradublinrocks @Donnieplmr @robreiner If you only read the Constitution past article 2, you'd know what laws Trump actually broke.",RelaxForReal
5412,2022-07-29 23:15:22+00:00,@ACTBrigitte Trump didn't built that economy...😂🤣...geez! Why lie when the numbers don't? https://t.co/o2wWIPrUFH,phuture101
5413,2022-07-29 23:15:22+00:00,@paulgreaney99 @BetoORourke Wrong people are wearing masks No Trump or confederate flags no lies no orange faced speaker !,silmaz20
5414,2022-07-29 23:15:21+00:00,@chemical360 @RepDanBishop Obama had already turned the FBI into the democrats' personal Stasi by the time Trump took office.  That transformation has only accelerated since.,Gator_Country
5415,2022-07-29 23:15:21+00:00,@RpsAgainstTrump Liar Trump . Now I wonder why as he has always been called a liar since his youth.,GenaFergus
5416,2022-07-29 23:15:21+00:00,@IngrahamAngle You spelled trump and fox entertainment wrong.  #OneSix we won't forget #HoldThemAllAccountable #TrumpCrimeFamilyForPrison #TheGOPisCorrupt,tessasmarty
5417,2022-07-29 23:15:21+00:00,"@mariaocean78 @phoebe_suzanne @AdamKinzinger No , he just had them released from prison so they could do it themselves. Trump loves the Taliban.",Madwoma26369498
5418,2022-07-29 23:15:20+00:00,"@Stang9M @TuckerCarlson There's no evidence Trump tried to sway an election.  He asked for an investigation of the processes, but none was given.  States like Pennsylvania violated the constitution in the way they changed their election laws but no court case was heard. Justice denied.",Exquirentibus1
5419,2022-07-29 23:15:20+00:00,"@SnickerSnackrz @edgeoforever @FDRLST Eh, I think she's more interested in sidelining Trump while continuing the same sorts of policy he pursued anyway. Trumpism without Trump.",RealAgent53
5420,2022-07-29 23:15:19+00:00,@RobRasky1 @VVButler @Donnieplmr @taradublinrocks @robreiner That's what the movie u watched shows. U should u know actually watch all the security cam footage. Not too mention a fbi agent is willing to testify against u all. He was there w proud boys. And sham committee already fd up proved trumps innocents w text they didn't mean to show,Jeffada69132057
5421,2022-07-29 23:15:18+00:00,Trumps head is leaning forward and shriveling up . It might just drop off at some point . https://t.co/J1gDgcF1dA,KalAbehra
5422,2022-07-29 23:15:18+00:00,"@RCruz_41 @Madisontx76 @JimD1110 @NBCNews Joe took off where Trump left off, and President Trump was right!",ttlaurent
5423,2022-07-29 23:15:17+00:00,Trump's legacy https://t.co/C1nEXHQtE9,joshuabstark
5424,2022-07-29 23:15:17+00:00,"Never had a more corrupt or egocentric ahole as president.

Trump uses presidential seal at LIV Golf tournament in Bedminster, N.J. - The Washington Post https://t.co/JHuBGx5uHZ",BernierBob1
5425,2022-07-29 23:15:17+00:00,You heard it here folks: Biden built the wall and Trump didn’t. That’s a Biden Win https://t.co/Dz9WzaWqXc,CentristMadness
5426,2022-07-29 23:15:16+00:00,"Jared Kushner is an enabler to Don the Con. #ArrestTrumpNow
Jared Kushner reveals just how much money MAGA hats earned Trump during campaign https://t.co/Y5SKXFDD5W",SassySCV10
5427,2022-07-29 23:15:16+00:00,"@DrDenaGrayson @donwinslow @TheJusticeDept To discover the list of names of
politicians who befriended Trump and Jeff Epstein,all of whom Trump BOUGHT by incrimination thru visits to Epstein's private under age sex island.",yeah_IMWoody
5428,2022-07-29 23:15:16+00:00,"@Paul65174745 @BitchieBootie @ninaturner @alicecoopergirl Let me guess, you are a Trump supporter?",GetTheJabs
5429,2022-07-29 23:15:15+00:00,@CarmenBSantiag1 Why do you hate veterans and support draft dodgers like Trump?,Publius1968
5430,2022-07-29 23:15:14+00:00,Trump’s AG didn’t do enough to punish criminal politicians #JesseWattersPrimetime,anxietyman2
5431,2022-07-29 23:15:13+00:00,"@notcapnamerica I had a working Voting Rights Act &amp; reproductive rights.
Trump was a Page Six gossip item.
Nazis hid.

We had a LOT of things wrong, but we tried to change things for the good.

Reinstate Sec 5 of the Voting Rights Act.
Reproductive rights.
Assault gun ban.

THEN try a power grab",MargareMSheehan
5432,2022-07-29 23:15:13+00:00,@LennessyBlack That boy got on a song about getting pussy and started rapping about trump n police brutality,YounginSoGifted
5433,2022-07-29 23:15:13+00:00,"@VABVOX My mom said something similar earlier today. She was surprised that Trump looked worse without the orange makeup than he does with it. (FWIW, Mom is in her 80s, so she generally expects people in their 70s to look ""young"" and healthy.)",JensLyon
5434,2022-07-29 23:15:12+00:00,@bennyjohnson Old news. We all know they have been investigating Hunter. Now do the Trump crime family.,CherylMargaretS
5435,2022-07-29 23:15:12+00:00,"@catturd2: Please don't make Trump's supporters look idiots!!!   Nancy is an American, She can visit Freedom Taiwan, IF CCP threat to shoot her plane then Nancy chicken, not go, then America will be controlled by China, America is afraid of China. America will die. https://t.co/E15s7sawV8",Days83074220
5436,2022-07-29 23:15:12+00:00,"MTG/ KKK THE LYING, RACIST VILE TRUMP-GIRL https://t.co/zKK3z1Tu2j",Colleen90093892
5437,2022-07-29 23:15:12+00:00,"@reginaclaire143 @reaIDonTrump1_ I am comfortable Donald Trump, since he used an alias to lie to Forbes Magazine about his net worth, said on camera he would release his tax returns 35 times and never did, was fined $25mil for fraud over his fake university, and his serial lies that he doesn't have credibility.",BirdieLLC
5438,2022-07-29 23:15:11+00:00,"@RonFilipkowski OMG. Biden road a bike, Trump road a golf cart.",WarrenRasp
5439,2022-07-29 23:15:11+00:00,"@Liftaylol @PugSullivant @Breaking911 ""Overthrow an election"". You really drank the Kool-aid, huh?

That was nothing more than some idiots trespassing for the most part.

Trump also tried to have the national guard there, they wouldn't let him. Told them to be peaceful.

Why has nobody been convicted of insurrection?",Berry_Pezenar
5440,2022-07-29 23:15:11+00:00,@BrianKarem Just like there's no record of any state attorney or state attorney ever receiving a complaint from the trump campaign or its allies. ZERO.,WyattDerpy
5441,2022-07-29 23:15:11+00:00,"TRUMP LIE #66 cont'd

""...our Constitution....Mike Pence, I hope you're going to stand up for the good of our Constitution and for the good of our country. And if you're not, I'm going to be very disappointed in you.""

#TFG  #Trump",AllanKlepfisz
5442,2022-07-29 23:15:10+00:00,“TRUMP USE OF THE PRESIDENTIAL SEAL IS IN VIOLATION”! https://t.co/eolk2mwTkp,buddy_dek
5443,2022-07-29 23:15:09+00:00,"@featherty Two Maines…southern Maine more progressive, solid Dem, northern rural Maine voted Trump twice and still see Trump flags everywhere",Missile_66
5444,2022-07-29 23:15:09+00:00,@RepMTG Like the $7+ billion deficit trump ran up while you cheered him on and worshiped him?,clemsonugrad
5445,2022-07-29 23:15:09+00:00,@Trump_Chinese 怎么下载川普的真实社交app,RTX3080oc
5446,2022-07-29 23:15:09+00:00,"Trump explained by NYT
psychologists observed intense emotional attachment fans develop toward actors, newscasters and other celebrities and named it a “parasocial relationship” — one-sided, with fans investing time, energy and emotion in stars who were unaware of their existence",GrassRootsGuy
5447,2022-07-29 23:15:08+00:00,"House Jan. 6 panel interviews Steven Mnuchin, pursues Trump Cabinet https://t.co/N8HZZYdMSr",syracusedotcom
5448,2022-07-29 23:15:07+00:00,@FoxNews That’s rich…the border policy in place WAS WORKING when Biden came into the WH. They have blown up the whole country and it’s still “Trump’s mess”,1meBlondie
5449,2022-07-29 23:15:07+00:00,@bennyjohnson Yet another lame attempt to remove Trump from the nation's headlines!,Phillyboy1776
5450,2022-07-29 23:15:07+00:00,@rsdove82 @BarnowskyLarry @ilratt1 @robreiner 3.9% (Trump) and 9.9% (Obama). You really need to research things even if you don't like the media outlet.,JamiBlayr
5451,2022-07-29 23:15:06+00:00,"Musk and Trump...if speaking truth and being honest makes a divide then there is a serious problem w/ that society. Trump didnt cause it, he slammed his foot down. He refused to play the game and let it continue.",Dimeolas
5452,2022-07-29 23:15:06+00:00,@JoJoFromJerz trump looks like shit not so Rambo 😂😂😂 https://t.co/qf18MvwODF,jonomayo09
5453,2022-07-29 23:15:06+00:00,"Our campaign pointed this out in an ad and provided substantiation for every one of these claims. If his positions have changed since then, he has every right to explain that. But he needs to be straight with Missouri voters instead of using Trump tactics and denying the truth.",alexandriajwitt
5454,2022-07-29 23:15:06+00:00,DOJ Said To Be Getting Closer To Trump As Cabinet Officials Flip On Former President https://t.co/GBXvHH5OIZ via @politicususa,smokesdad28
5455,2022-07-29 23:15:06+00:00,@Krisbouncesback Donald Trumps urine,phipho
5456,2022-07-29 23:15:05+00:00,Lindsey Graham's Georgia subpoena defense would make Trump proud #SmartNews  https://t.co/3yHODq7Ek1,CoxEdth
5457,2022-07-29 23:15:05+00:00,@MettaBhavana1 Only need to add Trump  now.,RobertH59873382
5458,2022-07-29 23:15:05+00:00,"@ACTBrigitte Nope, sweetie. It was trump’s recession. https://t.co/G9zNhJGdcB",anoldadguy
5459,2022-07-29 23:15:04+00:00,@RonFilipkowski Trump is a 400 lb clump of lard and paint that does powerful as an added weight to my pickup truck in a snowstorm. Good traction,TedFerris3
5460,2022-07-29 23:15:03+00:00,Maybe Trump is the shadow president… lol https://t.co/9vQtDPFMTk,TurnYourTVOff
5461,2022-07-29 23:15:03+00:00,If Justice is real Trump will finally see the consequences of all the destruction he has caused! https://t.co/vJ9xvSzO2N,DesalvoGloria
5462,2022-07-29 23:15:03+00:00,@God1Sts @FoxNews I didn’t know this was about Trump. You are either a Twitter bot or you are suffering from TDS. Biden and the Democrats are in charge now. It’s 2022. Welcome to it.,DieselD15943354
5463,2022-07-29 23:15:01+00:00,"@shtpstr69 @Un_Alex_Mas_ @MikeTheVet2 @iOklahoma_ @wrblnews3 Well considering he did absolutely nothing to stop it from happening, perhaps anything would have been better. This never happened under Trump. But happened under Obama and Biden.",dtylerk34
5464,2022-07-29 23:15:01+00:00,"Traitor Trumps trash, watch the video.

CNN: Son who lost father on 9/11 says Republicans are turning on Trump over golf event.
https://t.co/HovFcM6X3M

via @GoogleNews",trumpsbusted
5465,2022-07-29 23:15:01+00:00,"""It's disgusting that our former president is in bed with the kingdom of Saudi Arabia""

Dozens of 9/11 victims' relatives from New York and New Jersey have come to Bedminster to demand Donald Trump cancel a golf tournament bankrolled by Saudi Arabia
https://t.co/RnZCLt9eHd",MiddleEastEye
5466,2022-07-29 23:15:01+00:00,P.S. Trump won ! https://t.co/olcXw0KPk9,DavidGrellier
5467,2022-07-29 23:15:00+00:00,@MacFarlaneNews There's very little difference between the cult of tRump &amp; the Taliban. Both are a collection of radicalized extremists.,RoniPhillips
5468,2022-07-29 23:15:00+00:00,"@lolfacefart @peeftube @FoxToons99 Some of your ""Evidence"" has already been debunked.

Others of it is a good point, but ultimately Durant come close to ""stacking up"" against Trump's actions and inactions on the date of January 6th.",BronyDestined
5469,2022-07-29 23:14:59+00:00,DOJ Said To Be Getting Closer To Trump As Cabinet Officials Flip On Former President https://t.co/e5b4367e9e,SmithBlindlib5
5470,2022-07-29 23:14:59+00:00,"@RebelATliance @Godawful_83ist @ArchTheAtheist @DrFrankTurek I hope the arrests will come. But if they don’t, they’re still pedophiles. If Trump is not arrested, will you apologize?",mike_dillaha
5471,2022-07-29 23:14:58+00:00,"@IngrahamAngle #NaziPrincess   Yeah, well that’s not true! Trump was in partnership with them. https://t.co/DBEJlYF26R",gapinmich
