,date,content,username
416,2022-07-28 22:42:01+00:00,"@GellertDepp Her absolutely vacant expression is the ""creep vibe"" in that picture ...

#AmberHeardIsALiar #JohnnyDeppIsASurvivor",JohnnyDeppBot
417,2022-07-28 22:41:34+00:00,"""You can't start a PR war, then cry that social media is being unfair to you"" -Megyn Kelly

#AmberHeardlsAnAbuser 
#amberheardisaliar",MsAmberTurd
418,2022-07-28 22:38:26+00:00,"#AmberHeardisaLiar filed for bankruptcy. Does this mean she can't appeal the verdict?
@TheEmilyDBaker",sgunn2930
419,2022-07-28 22:29:09+00:00,"@DailyMailCeleb BRAND AMBASSADOR FOR LIERS / ABUSERS / MANIPULATORS/ GOLD DIGGERS/ FRAUDS/ 
Yours Falsehood being @realamberheard 
#AmberHeardIsFinished 
#AmberHeardlsAnAbuser 
#AmberHeardIsAWifeBeater 
#AmberHeardIsALiar https://t.co/HTtu9XkdRV",faraazx93
420,2022-07-28 22:27:34+00:00,@bumbleweeds_ You mean a LEGEND…… You should look up to Camille .Oh wait you look up to #AmberHeardIsALiar no wonder 😂😂😂😂😂 #JohnnyDeppWillWinAgain,curielsteph03
421,2022-07-28 22:26:38+00:00,"@terri0928 I think that because the U.K. judge believed #AmberHeardIsALiar, they couldn't possibly fathom that a U.S. jury wouldn't. #ElaineBredehoftIsALiar didn't seem to have a Plan B (Plan A being ""U.K. verdict"").",JohnnyDeppBot
422,2022-07-28 22:24:10+00:00,#AmberHeardIsALiar 😡😡😡 https://t.co/5GBea4I8X8,roxx8825
423,2022-07-28 22:23:37+00:00,"@istandwithah Stop projecting, she build an activist career  with speeches, written letters and oped. This thread proves it. #AmberHeardisaliar   

https://t.co/4IS1EAHaA8",Mione48
424,2022-07-28 22:21:27+00:00,#AmberHeardlsAnAbuser #AmberHeardIsALiar #JohnnyDeppWillWinAgain https://t.co/G4bMgud2oy,maccardisanders
425,2022-07-28 22:17:54+00:00,"How the hell do you get writing gigs when you don't even know how to spell ''lowlifes'' 🤣🤡

 #EveBarlowIsAJoke #EveBarlowIsALiar #EveBarlowIsACloutChaser #EveBarlowIsAPatheticWannabe #JohnnyDeppWillWinAgain #AmberHeardlsAnAbuser #AmberHeardIsALiar https://t.co/drKxvDMupb",MysteryHuntNews
426,2022-07-28 22:16:58+00:00,"Court certified Liar and defamer

#AmberHeardIsAnAbuser #AmberHeardIsALiar https://t.co/rXZqRm8gEk https://t.co/gEXLgOnGO8",R3as0nN
427,2022-07-28 22:13:38+00:00,"@CBSMornings @GayleKing #AmberHeardlsAnAbuser defamed Johnny Depp for six years. She deserves no sympathy, no pity. Try holding the abuser accountable for her actions. #AmberHeardDeservesPrison #AmberHeardIsALiar #AbuseHasNoGender #JohnnyDeppIsASurvivor",natashaJfrazier
428,2022-07-28 22:08:09+00:00,I look forward to #CamilleVasquez and #DrCurry suing your ass off!!! #JohnnyDeppWillWinAgain #AmberHeardDeservesPrison #AmberHeardlsAnAbuser #AmberHeardisAliar #EveBarlowIsAJoke https://t.co/UkT01trdGe,MysteryHuntNews
429,2022-07-28 22:08:01+00:00,#JohnnyDeppIsASurvivor #AmberHeardIsALiar #malice,RavenWyyrd
430,2022-07-28 22:01:14+00:00,"Almost like everyone is forgetting all the lies Amber got caught up in. If she will lie about donating millions of dollars to people who actually need it, she will definitely/ and did lie about being abused.  #AmberHeardIsALiar #JohnnyDeppIsAnAbuser",CoCo_ArNoLd3
431,2022-07-28 21:56:49+00:00,@PainsOfAKing Absolutely agree! We all know where he got expert advice on how to deceive people from the #AmberHeardIsALiar pro herself. Lol 😆,NicoleJMcTonic
432,2022-07-28 21:51:03+00:00,"#AmberHeardIsALiar
is no longer news",henryratson1
433,2022-07-28 21:47:26+00:00,"yeah i said that. and im sorry. I had thought honestly she would. that being said, #AmberHeardIsAnAbuser #AmberHeardIsFinished #AmberHeardIsALiar #AmberTurd #AbuseHasNoGender #MenToo #MePoo https://t.co/zQSak0b66t",nightmeirewulf
434,2022-07-28 21:37:51+00:00,She didn't speak out because she knew her evidence was garbage. She even filed to dismiss the trial. It had nothing to do with protecting Johnny or she wouldn't have countersued for 100 mill. #AmberHeardlsAnAbuser #AmberHeardIsALiar #AmberHeardIsFinished #AmberHeardIsAGoldDigger https://t.co/p1qyWiMKfx,libsoy25
435,2022-07-28 21:33:08+00:00,@suddenupdraft As you should! #AmberHeardIsALiar #AmberHeardlsAnAbuser #AmberHeardIsFinished,NicoleJMcTonic
436,2022-07-28 21:31:33+00:00,"@TheYoungTurks @andysignore @UmbrellaGuy 
Meghan Markle makes Amber Heard look like Mother Theresa! #AmberHeardIsaLiar
#MeghanMarkleisaLiar #MeghanMarkleExposed https://t.co/kqDcfPQFoM",HeartPombeach81
437,2022-07-28 21:27:50+00:00,@tarteauxroses @nerudaGuy @auuudreyxx @phangirlable @cornelia_briar @CBSMornings @GayleKing She was literally arrested for domestic abuse to her ex. And the ONLY reason she wasn’t charged was because she lived in another state. #AmberHeardIsFinished #AmberHeardIsAnAbuser #AmberHeardIsALiar #JohnnyDeppWins https://t.co/ojrf271o7k,FilmLover09
438,2022-07-28 21:25:59+00:00,@whatismisandry All the #AmberHeardlsAnAbuser stans hating on a lawyer who called #AmberHeardIsAHusbandBeater on all of her #AmberHeardIsALiar lies. 🤣🤣🤣,lifewithbee8
439,2022-07-28 21:22:54+00:00,@RandoNumber444 @AnneBen38433840 And they refuse to believe that female survivors IPV &amp; other types of abuse are capable of making a well INFORMED decision to recognise &amp; support male survivors! #AmberHeardDoesNOTSpeakForMe #AbuseHasNoGender #MenToo #AmberHeardIsAnAbuser #AmberHeardIsALiar #AmberHeardIsFinished,bellscpd
440,2022-07-28 21:21:59+00:00,#AmberHeardIsFinished #amberheardisaliar #justiceservedforjohnnydepp https://t.co/E8pbRwqL8N,janeepoos2022
441,2022-07-28 21:20:16+00:00,@bumbleweeds_ #AmberHeardIsAHusbandBeater #AmberHeardIsACheater #AmberHeardIsALiar #AmberHeardIsFinished #JohnnyDeppIsASurvivor #JohnnyDeppKeepsWinning #JohnnyDeppWillWinAgain https://t.co/D4srXKsADe,SofiaSantos84
442,2022-07-28 21:19:09+00:00,AH fabricated a graphic sa story to ruin a man’s life all because he wanted a divorce. She is not a victim of sa or dv. She stole that story from her ex-assistant and used it for her own gain. She’s a vile and disgusting person. #AmberHeardIsALiar #JohnnyDeppWillWinAgain,kind_luna
443,2022-07-28 21:16:24+00:00,"Just a reminder that you are allowed to believe your own eyes, ears and brain. You don't have to believe AH just because she is a woman. 💋

#AmberHeardIsALiar 
#AmberHeardIsAnAbuser",AnotherOtherNic
444,2022-07-28 21:15:13+00:00,@RebeccaNani They are in full force today! I had to Block another one for literally stalking my stuff and responding like a child! #AmberHeardIsALiar #AmberHeardIsAHusbandBeater #AmberHeardlsAnAbuser Something going on there. Lol,NicoleJMcTonic
445,2022-07-28 21:12:17+00:00,AH stans really are using pics of Amber’s self harm and saying it’s proof of abuse even though she has a history of it. There are pics of her before she was with Johnny with those same marks and sometimes they look like burns. #JohnnyDeppWillWinAgain #AmberHeardIsALiar,kind_luna
446,2022-07-28 21:10:00+00:00,"Agreed 
#AmberHeardIsALiar 
#JohnnyDeppWillWinAgain 
#AmberHeardIsFinished https://t.co/CacjcOrGv3",Supportnetwrk4u
447,2022-07-28 21:08:01+00:00,#JohnnyDeppWillWinAgain #AmberHeardIsFinished #AmberHeardIsALiar #AmberHeardlsAnAbuser https://t.co/dX4sKG79BO,Deppianist
448,2022-07-28 21:06:56+00:00,"@__ayeshaaaaa Lmfao yes how dare the trial be public so that people could see all the evidence for themselves and make up their own minds.... 🙄

You can hate the facts all you want. They are always going to be the facts.

#AmberHeardIsALiar 
#ambwrheardisanabuser
#JohnnyDeppWillWinAgain",KJellyBelly1973
449,2022-07-28 21:05:30+00:00,#staymad Couse #JohnnyDeppWillWinAgain #AmberHeardIsFinished #AmberHeardIsALiar #AmberHeardlsAnAbuser https://t.co/ChDPo8gv32,Deppianist
450,2022-07-28 21:04:28+00:00,"@DGr8fuld @roaringrapids22 #AmberHeardIsAnAbuser
#AmberHeardIsAHusbandBeater 
#AmberHeardDeservesPrison 
#AmberHeardIsFinished 
#AmberHeardCommittedPerjury 
#AmberHeardIsALiar 
#AmberHeardIsAGoldDigger 
#amberheardisapsychopath 💰💰💰💵💵💵🤑🤑🤑🤑💩💩💩💩🤢🤢🤢🤢🤮🤮🤮🤮🤮",LucreSonjaMJJ58
451,2022-07-28 20:58:45+00:00,#JonnyDeppisAvictim #AmberHeardlsAnAbuser #AmberHeardIsALiar #AmberHeardDoesNOTSpeakForMe #AmberHeardIsFinished #JonnyDeppwillwinagain,BabyAng62495676
452,2022-07-28 20:58:18+00:00,@warnerbros @wbpictures I guess you like backing #AmberHeardlsAnAbuser instead of the actual victim #JohnnyDeppIsASurvivor. You've some pretty f'ed up morals.  #AmberHeardIsALiar #AmberHeardCommittedPerjury #AmberHeardIsANarcissist #amberheardDoesNotSpeakforMe #WedontlikeyouAmber,cadetsmom
453,2022-07-28 20:57:32+00:00,"@istandwithah Stop simping for this woman!! If you still believe #AmberHeardIsALiar then you have not paid any attention. She lied to the public, to seek cloud attention, and now #AmberHeardIsFinished Accept it, and move on!! #AmberHeardIsAnAbuser",curiosity_R
454,2022-07-28 20:57:23+00:00,#boycottaquaman2 #AmberHeardIsALiar #AmberHeardIsFinished #AmberHeardIsAnAbuser @warnerbros @wbpictures https://t.co/gaGmxHNTWo,cathyp42
455,2022-07-28 20:53:53+00:00,"#JohnnyDeppWillWinAgain 
#JohnnyDeppWon 
#AmberHeardIsFinished 
#AmberHeardIsAnAbuser 
#AmberHeardIsALiar 
#AbuseHasNoGender 
#MenToo 
#JohnnyDeppGotJustice https://t.co/eZC82JM0mu",King__Julian7
456,2022-07-28 20:46:33+00:00,"So, are these the reason Adam got  permanently suspended from @Twitter ?
I'm curious.. what is it about these tweets that got #AdamWaldman banned @TwitterSupport 
#AdamWaldmanIsAHero 
#JusticeForAdamWaldman
#NeverFearTruth 
#JohnnyDepp 
#AmberHeardIsALiar

https://t.co/wGtYMZzELI",Joe04j
457,2022-07-28 20:44:47+00:00,@kind_luna She was brilliant. #AmberHeardIsALiar . #JohnnyDeppWillWinAgain,AliceLElliott1
458,2022-07-28 20:44:19+00:00,"@FemCondition @Grindelwald3C #JohnnyDeppIsASurvivor 
#AmberHeardIsAHusbandBeater 
#AmberHeardIsALiar 
#AmberHeardlsAnAbuser",KTN12201
459,2022-07-28 20:44:11+00:00,Adam cracks me up...🤣 #JohnnyDeppKeepsWinning #JohnnyDeppWillWinAgain #AmberHeard is done.. #AmberHeardIsALiar #AmberHeardIsAHusbandBeater #AmberHeardDeservesPrison https://t.co/J2TKOJX0DM,Burt6Gill
460,2022-07-28 20:44:08+00:00,#JohnnyDeppIsAnAbuser Amber Turd’s PR team probably gets a bonus if this trends. I’m sure they’re trying super hard. #AmberHeardIsFinished #AmberHeardDeservesPrison #AmberHeardIsAHusbandBeater #AmberHeardIsALiar #AmberTurd #AmberHeardlsAnAbuser #JohnnyDeppWillWinAgain,WillTheWise2020
461,2022-07-28 20:43:59+00:00,"Wallowing in self-pity @Eve_Barlow ...? Grow up and take responsibility for your own actions.

Blaming strangers on the internet for your problems won't solve your problems: that comes from within.

#AmberHeardIsALiar 
#JohnnyDeppIsASurvivor https://t.co/oCXMlcSNEM https://t.co/8pCKK1ueJl",JohnnyDeppBot
462,2022-07-28 20:38:18+00:00,"@istandwithah @Margo123452022 ...she published a defamatory op-ed. She didn't want anything private, she wanted the world to believe her lies about #JohnnyDepp &amp; to see her as a beacon of strength &amp; resilience. Instead she's seen a b-list actor, a liar and a gold-digger. 2/2 
#AmberHeardIsALiar #JohnnyDeppWon",Annalee_Perez
463,2022-07-28 20:37:59+00:00,"@onlythesmartwin Being a feminist doesn't mean supporting lying, abusive, narcissists that enjoy abusing anyone on their orbit - her past partners/spouses, her friends, her sister, soon her child, and where are the dogs..?? 🤔 #AmberHeardIsAnAbuser #AmberHeardDeservesPrison #AmberHeardIsALiar",sensible_witch
464,2022-07-28 20:37:14+00:00,@EuropeanReece Nope #AmberHeardIsALiar did that #JohnnyDeppWillWinAgain,jjsmeiman
465,2022-07-28 20:34:50+00:00,"@nyorongshu #JohnnyDeppWillWinAgain ♥️🏴‍☠️♥️

#AmberHeardDeservesPrison🗑️💩
#AmberHeardIsFinished 🗑️💩
#AmberHeardIsALiar 🗑️💩
 #AmberHeardshitjohnnysbed🗑️💩 https://t.co/sQb7TzEdeS",leemarie1300
466,2022-07-28 20:33:22+00:00,"@Ahhlia_Demas #AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#AmbertheGoldDigger
#KarmaPaybackForAmber
#AmberHeardIsFinished 
#AmberHeardDeservesPrison https://t.co/8vU6FXz8Ke",TheMopMopMop
467,2022-07-28 20:29:16+00:00,"They just don't get it. Man haters who watched trial, MSM etc can't accept the truth &amp; jury ruling.
#JohnnyDeppWasFalselyAccused
#JohnnyDeppKeepsWinning 
#JohnnyDeppIsASurvivor 
#AmberHeardIsFinished 
#AmberHeardIsAHusbandBeater 
#AmberHeardIsALiar",StacieDak2LA
468,2022-07-28 20:28:36+00:00,@stirgussa #AmberHeardIsALiar,OliviaG37717638
469,2022-07-28 20:26:46+00:00,AGREE! #AmberTurd #AmberHeardIsAnAbuser #AmberHeardIsAHusbandBeater #AmberHeardIsAGoldDigger #AmberHeardIsALiar #AmberHeardDeservesPrison https://t.co/oBwhJ9tacq,Linababe2010
470,2022-07-28 20:18:40+00:00,"This is the abuse AmberTurd perpetrated against JD.
#AmberHeardlsAnAbuser #AmberHeardIsAPsychopath #AmberTurd #AmberHeardIsALiar

https://t.co/XuEEvAUwiq https://t.co/URTLHRsYCl",BlueGansey1
471,2022-07-28 20:17:41+00:00,"This is the abuse AmberTurd perpetrated against JD.
#AmberHeardlsAnAbuser #AmberHeardIsAPsychopath #AmberTurd #AmberHeardIsALiar

https://t.co/XuEEvAUwiq https://t.co/xEkaq5fziQ",BlueGansey1
472,2022-07-28 20:16:29+00:00,"Turd stains can cry a river. It doesn't change the fact that their turd queen shat on bed, lied about donating to sick kids.
This is the abuse AmberTurd perpetrated against JD.
#AmberHeardlsAnAbuser #AmberHeardIsAPsychopath #AmberTurd #AmberHeardIsALiar

https://t.co/XuEEvAUwiq https://t.co/59odQ8UziS",BlueGansey1
473,2022-07-28 20:13:50+00:00,"@Evelyan94 @__ayeshaaaaa AmberTurd told she iced her broken nose and didn't goto doctor. She showed up next day in a TV show looking perfectly fine
#AmberHeardIsALiar #AmberHeardIsAnAbuser",BlueGansey1
474,2022-07-28 20:11:07+00:00,"This trial showed the world.... That #AbuseHasNoGender and that #AmberHeardIsALiar and an abusive POS who also took a dump in a bed like some animal.
#JohnnyDeppGotJustice and #JohnnyDeppWillWinAgain
#AmberHeardIsFinished. https://t.co/DUgLfDALTv",ElisaDayJ4J
475,2022-07-28 20:11:04+00:00,"#JohnnyDeppWillWinAgain
#AmberHeardIsALiar https://t.co/EcqUInrApn",sundawn11699
476,2022-07-28 20:11:01+00:00,"Let's hear it for
#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#AmbertheGoldDigger
#KarmaPaybackForAmber",inquisiki
477,2022-07-28 20:09:15+00:00,@istandwithah Best joke I have heard in a long time! 🤣🤣🤣🤣🤣🤣🤣🤣🤣 #AmberHeardIsAnAbuser #AmberHeardIsAnAbuser #amberheardisaliar #JohnnyDeppWon,Gally79961718
478,2022-07-28 20:05:53+00:00,@LaraWil55651340 @CBSMornings @GayleKing #AmberHeardIsALiar,jacqi7
479,2022-07-28 20:05:12+00:00,"Same file name, same meta data, same location etc for two different photos? Seriously?
#JohnnyDeppWillWinAgain
#JohnnyDeppWonAgain
#AmberHeardlsAnAbuser
#AmberHeardIsAHusbandBeater
#AmberHeardIsALiar https://t.co/m8dyDh5fQ2 https://t.co/UxK1u38PWy",sundawn11699
480,2022-07-28 20:02:29+00:00,@AmberRose_Bruh @Neylan92 If she gets suspended I'll still be here 😁😘 #AmberHeardlsAnAbuser #AmberHeardIsALiar #AmberHeardIsAHusbandBeater #AmberHeardIsACheater #amberheardisaspousebeater #AmberHeardDeservesPrison #AmberTurd #JohnnyDeppIsASurvivor #JohnnyDeppWon #JohnnyDeppKeepsWinning https://t.co/KAdMuRPLC8,Lorrain92108486
481,2022-07-28 20:02:15+00:00,@aMegaDeppFan These people are delusional 😂 She did speak out and it was to smear him because he refused to give into her extortion letter. #JohnnyDeppWillWinAgain #Amberheardisaliar,kind_luna
482,2022-07-28 20:01:50+00:00,"Im so sick of the sight of her but this is hilarious 😂 
#AmberHeardIsALiar 
#JohnnyDeppWins 
@sunstroke_house @Victoriamary @ThatUmbrella @ThatBrianFella https://t.co/XXjqZza04c",77sylvia
483,2022-07-28 19:48:47+00:00,#JohnnyDeppWillWinAgain and #AmberHeardIsALiar and all her supporters are absolutely delusional if they think this is a broken nose. https://t.co/Q6pXX2wzVJ,kind_luna
484,2022-07-28 19:45:46+00:00,"@AndrewCicchett1 He's not, and it wasn't. 

#AmberHeardIsALiar which is why she lost. He proved the abuse never happened. He also proved that #AmberHeardlsAnAbuser and #AmberHeardDeservesPrison for her vile abuse of her partner and the disgusting lies she spread about her victim.",simpsfordays
485,2022-07-28 19:40:24+00:00,#AmberTurd #AmberHeardIsALiar #AmberHeardIsAnAbuser https://t.co/UM4omaf0Yi,UnbreakableMJ
486,2022-07-28 19:39:15+00:00,#JohnnyDeppWillWinAgain and he will keep on winning. Amber is a scam and a con artist all she has is her own lies and pathetic fabricated stories. #AmberHeardlsAnAbuser #AmberHeardIsALiar,kind_luna
487,2022-07-28 19:38:28+00:00,"What is cool about the
#JohnnyDeppIsAnAbuser tag
is I can block more of
#AmberTurd minions 

Let's hear it for
#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#AmbertheGoldDigger
#KarmaPaybackForAmber",Ahhlia_Demas
488,2022-07-28 19:31:25+00:00,@hananmaulla @VirginaWoolf6 #AmberHeardlsAnAbuser #AmberHeardIsAGoldDigger #AmberHeardIsALiar,jcombe2
489,2022-07-28 19:28:46+00:00,@colonelkurtz99 @ThatUmbrella YES ❗️ we must stand with #JohnnyDepp bestie as I kno he IS ☄️  #EvanRachelWoodIsALiar #AbuseHasNoGender #AmberHeardIsALiar #JusticeForJohnnyDeep #NeverFearTruth #JusticeForMarilynManson,ImpurrfectLight
490,2022-07-28 19:28:40+00:00,"@VirginaWoolf6 Here is the truth about amber .she admitted in recordings she abused Johnny and injured the tip of one of his fingers. Don't tell me it's not true, because it is and I watched the whole  of the trial. #AmberHeardlsAnAbuser #AmberHeardIsALiar #AmberHeardIsFinished https://t.co/THGOFgiz1Y",jcombe2
491,2022-07-28 19:27:27+00:00,"@istandwithah #AmberHeardDeservesPrison 
#AmberHeardisAPsychopath
#AmberHeardIsASociopath 
#GoneGirl
#JohnnyDeppDeservesJustice
#IStandWithJohnnyDepp 
#WebelieveJohnny 
#JusticeForJohnnyDeppVirginia2022
#JusticeForJohnnyDepp 
#AmberHeardIsAnAbuser
#AmberHeardIsALiar",13844502x4x
492,2022-07-28 19:23:31+00:00,@PatienceSauce #JohnnyDeppWins #AmberHeardIsFinished #AmberHeardlsAnAbuser #AmberHeardIsAHusbandBeater #AmberHeardIsALiar https://t.co/tSklHdu7Ty,Scottishbear
493,2022-07-28 19:19:06+00:00,This bruise on my foot is so much darker and more colorful than any of #AmberHeard “evidence” but the only editing I did was crop my toes out. #IStandWithJohnnyDepp #AmberHeardIsALiar https://t.co/GEpef06AKT,AshKar601
494,2022-07-28 19:18:07+00:00,"I’m literally dying right now….what has this person survived?!? This is what’s wrong with this generation, so worried about what’s owed to them instead of moving forward! Woke as mentality is ruining our country! No pride, nothing sacred! #AmberHeardIsALiar https://t.co/arEgO1kMcI",Mysmiley8
495,2022-07-28 19:17:07+00:00,@bumbleweeds_ Keep dreaming 🤣 #AmberHeardIsFinished #AmberHeardlsAnAbuser #AmberHeardIsAHusbandBeater #AmberHeardIsAGoldDigger #AmberHeardIsALiar,Kyky_MTL
496,2022-07-28 19:16:36+00:00,"Top-billed cast in #aquaman2 ? Is this cone artist, abuser and liar considered ""top billed"" artist?

#boycottaquaman2 
#AmberHeardIsFinished 
#AmberHeardlsAnAbuser 
#AmberHeardIsAGoldDigger 
#AmberHeardIsALiar https://t.co/KKavx76s7D",EmilyySky
497,2022-07-28 19:13:11+00:00,"Just clearly shows Depp isn't taking any more of AH's crap, and #CamilleVasquez &amp; her colleagues truly care about him. Ever since the verdict AH &amp; her circus have been nothing but fruit flies. #JohnnyDeppWillWinAgain #AmberHeardIsFinished #AmberHeardlsAnAbuser #AmberHeardIsALiar https://t.co/Sn0dEeD8ye",UpDownUpAtom
498,2022-07-28 19:12:30+00:00,"This b!tch has got to be high!!
#JohnnyGotHisJustice ✌🏻😊🖕🏻
🏴‍☠️🎊🏴‍☠️❤🏴‍☠️🎊🏴‍☠️
#AmberHeardIsALiar  
#AmberHeardIsAnAbuser
#AmberHeardIsAPsycopath
#AmberHeardIsAHusbandBeater https://t.co/GqatSP0sc5",Imma_Depp_Head
499,2022-07-28 19:11:53+00:00,"AMBER TURD 

Lock er up 

Perjury cannot be tolerated

#AmberHeardlsAnAbuser #AmberHeardDeservesPrison #AmberHeardIsAHusbandBeater #AmberHeardIsAGoldDigger #AmberHeardIsALiar  

 And as a reminder, #JohnnyDeppWon https://t.co/4GFNR6QAZy",smoedordiee
500,2022-07-28 19:11:09+00:00,"#JohnnyDeppWon 
#JohnnyDeppWillWinAgain 

#AmberComittedPerjury
#AmberHeardDoesNotWantToMoveOn
#AmberHeardIsALiar

#AmberWhyArentYouMovingOn

#AmberHeardlsAnAbuser https://t.co/Y6aAbSj0pU",MelKoalaBrown07
501,2022-07-28 19:10:19+00:00,"@bumbleweeds_ #JohnnyGotHisJustice ✌🏻😊🖕🏻
🏴‍☠️🎊🏴‍☠️❤🏴‍☠️🎊🏴‍☠️
#AmberHeardIsALiar  
#AmberHeardIsAnAbuser
#AmberHeardIsAPsycopath
#AmberHeardIsAHusbandBeater https://t.co/DaGkaOOMQT",Imma_Depp_Head
502,2022-07-28 19:08:14+00:00,"@yellowthoughs @whatismisandry Coz like AH they dont really care about anyone or anything else. They are self centred, attention seeking, shameless manipulative liars that care just about #AmberHeardlsAnAbuser &amp; #AmberHeardIsALiar. They use others just for their benefit, &amp; when opposed with facts target others https://t.co/fYQdOla5lO",amtstuff
503,2022-07-28 19:03:53+00:00,No. He. Isn’t. Ask Fairfax Court jurors. #AmberHeardlsAnAbuser #AmberHeardIsALiar #amberheard committed perjury on three continents https://t.co/dDbS6s7Jwc,en1gmaw4
504,2022-07-28 19:03:02+00:00,"Of course, #johnnydepp wanted #CamilleVasquez on his team she took #AmberHeardIsALiar to the cleaners.  Besides being a brilliant legal strategist https://t.co/q6gU3TF58V",1631DigitalNEWS
505,2022-07-28 18:52:48+00:00,Proven in court and not even challenged: #AmberHeardIsALiar and the British courts are too dumb to figure it out. https://t.co/3j44oNklnu,DemSortie
506,2022-07-28 18:51:35+00:00,"Johnny Depp gets mobbed by fans as he steps out of a restaurant in Paris
https://t.co/aUZTuXCqPl

#JohnnyDeppIsInnocent #JohnnyDepp #JohnnyDeppVsAmberHeardTrial #JohnnyDeppGotJustice #AmberHeardlsApsychopath #AmberHeardIsALiar https://t.co/WZWVrlEFfS",faithnutrition1
507,2022-07-28 18:49:18+00:00,"@libraryofdepp @wonkamatters #AmberHeardlsAnAbuser 
#AmberHeardIsALiar",LABYMRCmp6EFQuD
508,2022-07-28 18:48:14+00:00,"Another GRADE 1 hypocrite trying to cash in, when she was one of those squealing about #LawTube monetising the trial🙄 

GTFO !

#AmberHeardIsALiar 
#AmberHeardIsAnAbuser 
#AmberHeardDeservesPrison 
#AmberHeardIsFinished https://t.co/8lB51THNkS",chiarraigirl
509,2022-07-28 18:46:49+00:00,"Because #AmberHeardIsALiar. If she said it, it's a lie. Meanwhile, #JohnnyDeppIsAnAbuser of her lies. Amber's words are afraid. So afraid, they'd hop right back into her mouth, if they could. https://t.co/jlQgLV9ufs",DemSortie
510,2022-07-28 18:46:05+00:00,Her pics 🎨 of #JohnnyDepp are beyond amazing &amp; make my SOUL SMILE ❤️‍🔥🥺❤️‍🔥 #JohnnyDeppIsBeautiful #AmberHeardIsALiar #EveBarlowHatesMen #JohnnyDeppIsASurvivor #AmberHeardIsAnAbuser #CamilleVasquezIsAQueen #JohnnyDeppWillWinAgain #TruthWins #JohnnyDeppAppeal https://t.co/Jfbz3QrtSo,ImpurrfectLight
511,2022-07-28 18:42:00+00:00,"Amber Heard Declares Bankruptcy: Unable To Pay Johnny Depp
https://t.co/O8pGE72aXd

#JohnnyDeppIsInnocent #JohnnyDepp #JohnnyDeppVsAmberHeardTrial #JohnnyDeppGotJustice #AmberHeardlsApsychopath #AmberHeardIsALiar https://t.co/5ZSXwd20Rx",faithnutrition1
512,2022-07-28 18:41:13+00:00,Protect johnny? Didnt wanna speak public?😂🤣 These people are boring coming out with these bs LIES like always another laugh of the day of an AH fan yet again making themselfs look like fools🤦‍♀️#johnnydeppIsASurvivor #AmberHeardIsAnAbuser #AmberHeardIsALiar #istandwithjohnnydepp https://t.co/yl8GsJz1Yu,HailsLouis3
513,2022-07-28 18:40:53+00:00,"@ThatUmbrella Yuppp 💰 #AmberHeardIsFinished #JohnnyDeppIsASurvivor #CamilleVasquezIsAQueen #AmberHeardIsALiar #EveBarlowHatesMen 
Plz help me blast the new Camille is 👑 &amp; Eve hates men tag y'all plzz &amp; get them trending my #JohnnyDepp  relatives ❤️‍🔥",ImpurrfectLight
514,2022-07-28 18:40:40+00:00,"#AmberHeardIsALiar
TOP 10, on the stand, out of her OWN MOUTH #FACTS #TruthWins How can it be any clearer than this #perjury 

https://t.co/krxzcTgX5W",blueyes868
515,2022-07-28 18:37:06+00:00,"Camille Vazquez reveals the reason Johnny Depp hasn't moved on from case vs Amber Heard
https://t.co/xQMcOHzllz

#JohnnyDeppIsInnocent #JohnnyDepp #JohnnyDeppVsAmberHeardTrial #JohnnyDeppGotJustice #AmberHeardlsApsychopath #AmberHeardIsALiar",faithnutrition1
516,2022-07-28 18:36:56+00:00,@qweeenlaura #AmberHeardIsALiar #AmberHeardIsFinished #AmberHeardIsAHusbandBeater #AmberHeardDeservesPrison  😂😂😂😂🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡 https://t.co/JRk2RDdJGX,Bucky_Barnes_50
517,2022-07-28 18:31:38+00:00,"That fake cry when AH was trying to get sympathy.
Because everybody knows #AmberHeardIsAnAbuser #AmberHeardIsALiar and #AmberHeardIsFinished 
#JohnnyDeppWins and #JohnnyDeppWillWinAgain 
😁🖕 https://t.co/jhPxZUedzN https://t.co/VLTYLVXn6Q",HomelanderCape
518,2022-07-28 18:30:44+00:00,"#johnnydepp is so talented, take a look at his new work for Gallery Show. #elizabethtaylor #bobdylan #keithrichards Take that #AmberHeardIsALiar Simps https://t.co/8mNqMX3BD7",1631DigitalNEWS
519,2022-07-28 18:29:49+00:00,"This made me laugh. No Eve you stand for the truth Amber tells you to believe, not the actual truth! I watched the trial and saw #AmberHeardIsALiar are you really that lovestruck that you can't see it? https://t.co/vuh3GjWSjg",Miss_CarlaSue
520,2022-07-28 18:24:38+00:00,"She's a fucking idiot.
#AmberHeardIsALiar #AmberHeardlsAnAbuser 
#AmberHeardDeservesPrison https://t.co/nqQDCCGaxo",fooserchic79
521,2022-07-28 18:20:49+00:00,Amber Heard Speaks On Insurance Company Extorting Her https://t.co/LbzKsgHf1Q via @YouTube #AmberHeardIsFinished #AmberHeardIsALiar #AmberHeardIsAnAbuser,gingertraceyb
